"idelem";"tipo_elem";"cod_cent";"nombre";"st_x";"st_y"
5874;495;"42006";"Av. Cardenal Herrera Oria 237 O-E(Isla de Arosa-La Masó)";439412.537612473;4481783.53787266
3813;495;"73407";"TÁCTICO - AV. ARROYOFRESNO, 19 N-S (FUENTELAREINA - CANTALEJO)";437206.882194829;4481031.42858631
6577;495;"75403";"(TACTICO)ISLAS AZORES O-E";441820.421107751;4483120.93204501
4850;495;"27033";"VILLALONSO SO-NE(REAL PINTO-S.JENARO)";440181.019360878;4467031.37288347
5247;495;"49034";"GRAL. RICARDOS E-O(PEDRO DIEZ-OCA)";438126.10874885;4471453.86675845
10025;495;"49036";"OCA N-S(MATILDE FERNANDEZ-GRAL. RICARDOS";437926.272316769;4471380.51740988
6627;495;"79402";"C/. Pintor Ignacio Zuloaga - Príncipe Carlos-Niceto Alcalá Zamora";444853.15078963;4482097.4540841
4776;495;"48007";"(AFO)R. YBARRA S-N(D. BARRANCO-M. USERA)";439736.967093651;4470780.74417433
3743;495;"60049";"Gral.Perón E-O - Presidente Cármona-Cte.Zorita)(Giro E-S)";440969.093865571;4478427.60806058
6620;495;"79027";"Av. Alcalde Conde Mayalde - Príncipe Carlos-Infanta Catalina Micaela";444098.302127339;4482035.79681642
6621;495;"79028";"Av. Alcalde Conde Mayalde - Príncipe Carlos-Infanta Catalina Micaela";444180.277628852;4482143.80818851
5502;495;"60059";"Pºde la Habana N-S - Gutiérrez Solana-Pl.Quito";441808.092489915;4478173.9988123
6628;495;"79403";"C/. Alcalde Aristizabal Manchón - Alcalde Henche Plata-Principe Carlos";444966.082135368;4482407.8289061
6629;495;"79404";"C/. Alcalde Álvarez de Villaamil - Alcalde Henche Plata-Príncipe Carlos";444956.416614953;4482497.02628054
5042;495;"49009";"G.RICARDOS E-O(ALEJ.SANCHEZ-PEDRO DIEZ)";438348.088259179;4471642.05082833
5064;495;"96019";"OPORTO O-E(ELVAS-PORTALEGRE)";438577.719298264;4471015.33165189
5071;495;"96020";"PORTALEGRE S-N(AV. ABRANTES-OPORTO)";438678.274110487;4470916.96146298
5087;495;"96023";"ANT. LEYVA S-N(ALEJANDRO SANCHEZ-S. LUCR";439275.314803186;4471242.87366693
5085;495;"96024";"ANT. LEYVA N-S(S. LUCRECIA-PL.FDEZ.LADRE";439242.575342696;4471118.02377322
3634;495;"96037";"ANTONIO LEYVA S-N (ARLANZA-GUADALETE)";439280.383726424;4471246.42440686
3575;495;"96700";"(AFOROS)OPORTO O-E(ELVAS-PORTALEGRE)";438600.232683952;4471009.34250284
5025;495;"98001";"(TACTICO) PTA. DEL ANGEL S-N";438236.941498933;4474202.95489643
4565;495;"32029";"MELCHOR FERNANDEZ ALMAGRO O-E(GINZO DE LIMIA-FINISTERRE)";440537.023643;4481150.53242381
5756;495;"92002";"Marquis de Viana O-E (Ruiz Palacio- Gladiolo)";440515.496407762;4479586.03166025
4727;495;"93010";"Antonio Machado N-S(Centro Cultural-Sinesio Delgado)";439106.351657058;4479966.7757618
4728;495;"93011";"Sinesio Delgado E-O(Gta.Piedrafita Cebreros-Antonio Machado)";439208.93041728;4479938.54968827
5396;495;"94015";"DOMINGO PARRAGA E-O(G.ACEBO-R.PINTO)";439988.319563179;4466170.8839136
4548;495;"32006";"AV. BETANZOS N-S (CELANOVA-PIEDRAFITA CEBRERO)";439697.838046222;4480535.13313822
4562;495;"32023";"FINISTERRE N-S(MELCHOR FERNANDEZ ALMAGRO-VILLA MARIN)";440670.594814813;4481080.85305846
5927;495;"44029";"C/. Virgen de la Alegria  - Virgen de la Alegría- Alcalá";444237.786978978;4476162.05250066
5434;495;"43023";"GINZO DE LIMIA S-N(MELCHOR FDEZ. ALMAGRO-AV.MONFORTE  LEMOS)";440460.233631038;4481287.24873898
5445;495;"43034";"(TACTICO) PLAZA VERMN";439945.737946336;4481256.67033746
9913;495;"93030";"Valle de Mena O-E (Isaac Rabmn-Jzan Andris)";438719.278930125;4480625.34239565
5936;495;"44038";"Emilio Ferrari - Amos Escalante - Alcalá- Alcalá";445503.618321271;4476395.51911227
6555;495;"74009";"C/. Arrastaria - Aracne-Samaniego";450411.128395856;4477816.38823873
3632;495;"39054";"SANTUARIO N-S(ASUNCION-EVANGELIOS)";440701.778565755;4470835.66979842
3682;495;"39055";"(TAC) CTO VEGA S-N(CTO LEPANTO-CTO VICT)";440570.431767861;4470532.09240288
4774;495;"48003";"(AFO)MAR. USERA E-O(GAB. USERA-R.YBARRA)";439936.438601631;4470994.68762084
4777;495;"48006";"MANUEL NOYA N-S(M. SILVELA-MARCELO USERA";439644.06232608;4471038.33461257
4926;495;"38005";"AV. POBLADOS O-E(AV. EURO-ABRANTES)";437421.379696642;4469710.56662375
6035;495;"46028";"Ctra. Canillas - Ctra. Canillas-López de Hoyos";444420.850517686;4479580.39733508
5346;495;"87011";"OROVILLA S-N(SILVINA-AV.ROSALES)";441308.709176739;4468910.0249867
5347;495;"87012";"AV. ROSALES E-O (SILVINA-ANTEQUERA)";441458.44495655;4468955.3761483
5403;495;"94022";"S.EZEQUIEL E-O(REAL PINTO-V.TOBALINA)";439416.025142659;4465239.61107674
10017;495;"94026";"VALLE TOBALINA S-N (MONTEJO-BASCU?UELOS)";439351.550110883;4465646.92814265
3628;495;"96040";"N.SRA.FATIMA S-N(ESPINAR-MU?OZ GRANDES)";436952.127714942;4471106.48667701
5131;495;"96041";"(TAC)ESPINAR N-S(JUAN ALONSO-N.S.FATIMA)";436926.393173179;4471094.48061967
6830;495;"98013";"YEBENES S-N(CGIO.H.CORTES-DUQ.PARCENT)";436183.551050682;4472091.94575517
4903;495;"98014";"VALMOJADO N-S(YEBENES-SESE?A)";435889.597276855;4472382.57956073
4324;495;"30017";"M-30 SALIDA TZNEL O-E(ENTRADA GTA. SAN VICENTE) (90MTS)";438982.415329783;4474708.70772059
3651;495;"30018";"M-30 SALIDA TZNEL O-E(ENTRADA GTA. SAN VICENTE) (150MTS)";438971.300954988;4474664.23420859
4489;495;"30019";"MARTIN FIERRO N-S(JUAN HERRERA-OBISPO TREJO)";438033.785395605;4476714.18224354
6364;495;"59010";"C/. Virgen del Sagrario - Virgen de Lluc-Elfo";445093.830411437;4476477.7567021
6392;495;"64005";"Av. Canillejas a Vicálvaro - Albaida-Hinojal";448202.739375542;4476256.24636018
4524;495;"31040";"DR.FEDERICO RUBIO Y GALI E-O(MORERAS-FCO. DE DIEGO)";439553.580274735;4478606.6716572
5854;495;"41046";"Av. Albufera - Sierra Carbonera-Ntra. Sra. Perpetuo Socorro";443950.294371332;4471952.2645371
6382;495;"59028";"Av. Badajoz - M-30-Salvador de Madariaga";444282.392674921;4477098.61524087
6402;495;"64015";"Av. Canillejas a Vicálvaro - Etruria-Canal de Bósforo";448020.167727189;4476860.29648659
6420;495;"65002";"C/. Fuente Carrantona  - José Bergamín-M-23";446719.667747699;4473824.61371386
3557;495;"66001";"Pl. Grecia - Pl. Grecia-M-40";448574.314122392;4476376.85646081
3572;495;"49003";"M.GRANDES N-S (G.RICARDOS-J.CASTELLANOS)";437290.069641402;4470979.23331715
3685;495;"49029";"OPORTO S-N(VALLE ORO-GRAL. RICARDOS)";438068.19712794;4471316.61485215
3573;495;"50029";"(TACTICO) ARGUESO N-S";438490.313190956;4471049.57956305
5137;495;"58006";"AV. ABRANTES S-N(PELICANO-PORTALEGRE)";438586.784539835;4470775.5432091
5173;495;"80030";"(TACTICO) SALIDA PARQUE BOMBEROS";435217.981219053;4471284.68882252
9876;495;"79042";"Ana de Austria - Isabel Clara Eugenia-Niceto Alcalá Zamora";444581.183083907;4483240.52028185
9877;495;"79043";"Ana de Austria - Ignacio Aldecoa-Niceto Alcalá Zamora";444733.108680685;4483491.96245002
9856;495;"41059";"Gandia E-O - Vía de Servicio- Cerro Negro";443223.00661899;4472328.98360374
9854;495;"70019";"Av. Partenón - Ribera del Sena-Av. Capital de España";447767.439666151;4479584.35377614
10001;495;"57022";"Av. Logroño - Timón-Pajarones";450748.05221551;4480884.65900846
9855;495;"70020";"Av. Partenón - Vía de Dublín-Av. Capital de España";447933.600720962;4479624.97462731
4581;495;"32051";"AV. ASTURIAS E-O(PL. CASTILLA-SAN AQUILINO)";441583.47107227;4479987.54688919
5435;495;"43024";"FINISTERRE N-S(SANTIAGO DE COMPOSTELA-AV.MONFORTE  LEMOS)";440533.360899137;4481497.89502145
5757;495;"92003";"Marquis de Viana E-O (Robledo - P: Direccisn)";440282.502786005;4479721.68481266
9883;495;"93020";"Monforte de Lemos E-O(Puerto Maspalomas-Cno. Ganapanes)";439466.054667719;4481167.28355964
6900;494;"04TL40PM01";"04TL40PM01";444716.895770585;4473038.5081656
6969;495;"70021";"Av. Capital de España - Acceso Campo de las Naciones";447889.236411625;4479546.49496334
6344;495;"57014";"Av. Logroño - Isla de Cuba-Luis de la Mata";448316.152382837;4478082.80047382
10008;495;"44046";"C/. Alcalá - Albarracín-Tampico";446465.031999699;4476920.47987179
10007;495;"44045";"C/. Alcalá - Alfonso Gómez-Tampico";446553.216130622;4476961.09125593
6346;495;"57017";"Av. Logroño - Luis de la Mata-Isla de Cuba";448326.226622116;4478075.62328582
9983;495;"68010";"Av. Entrevías - La Mancha-Membezar";443308.957700544;4470597.695134
5863;495;"41402";"C/. Cerro Garabitas - Av. Monte Igueldo-Melquiades Biencinto";443388.636839974;4472200.46802695
6328;495;"56404";"C/. Guisona - Guisona-López de Hoyos";444704.333905442;4480107.12065321
3429;495;"41401";"C/. Sierra de Javalambre - Francisco Iglesias-Av. Albufera";443454.660343834;4472320.5802391
3547;495;"97401";"Cartagena Sent. Norte - Coslada - Av. AmÃ©rica";443033.509702807;4476861.10927518
4705;495;"90030";"SALIDA CALLE 30 E-O(MARQUES VADILLO-M-30 -GTA. PIRÃMIDES) 280mts";440133.161381241;4474232.16142426
6860;494;"15RR60PM03";"15RR60PM03";439676.471217593;4472633.77058342
6861;494;"15RR60PM02";"15RR60PM02";439672.855155423;4472628.60478032
7118;494;"14NC71PM01";"14NC71PM01";439836.274686502;4472312.22936295
10012;495;"3103001";"Nueva Zelanda S-N - Isla Cristina-Gta.Isaac Rabín";438715.52927732;4480168.85723535
4332;495;"16065";"(TACTICO) Mozart N-S (entrada cruce) - (TACTICO) Mozart N-S (entrada cruce)";438903.861365243;4475059.07236143
4543;495;"32002";"(MICRO) P: DIRECCISN S-N(AIZQUIVEL-CAPITAN BLANCO ARGIBAY)";440006.430118633;4480103.56588415
6984;495;"67025";"Bulevar José Prat - Av. Democracia-Cordel Pavones";447602.406572317;4472211.89620455
6985;495;"67026";"Bulevar José Prat - Bulevar Indalecio Prieto-Cordel Pavones";447392.352163795;4472279.06227815
6986;495;"67027";"Bulevar José Prat - Cordel Pavones-Bulevar Indalecio Prieto";447404.582056891;4472205.73534486
6990;495;"67028";"Bulevar Indalecio Prieto - Poetas-Bulevar José Prat";447260.323400224;4472163.022595
6989;495;"67029";"Bulevar Indalecio Prieto - Pinillas-Bulevar José Prat";447300.137101506;4472396.97251357
6988;495;"67030";"Bulevar José Prat - Ladera de los Almendros-Bulevar Indalecio Prieto";447162.443617367;4472282.38104215
5917;495;"44049";"C/. Alcalá - Urquiza-Virgen del Sagrario";445276.463135815;4476328.9917507
10004;495;"44050";"C/. Alcalá - Urquiza-Gutierre de Cetina";445299.477681989;4476336.85316482
9871;495;"79037";"C/. Príncipe Carlos - Vicente Blasco Ibáñez-Americo Castro";444541.471491097;4482946.64177306
9870;495;"79038";"C/. Príncipe Carlos - María Tudor-Isabel de Valois";444287.507385611;4483138.32033524
9875;495;"79041";"Av. Niceto Alcalá Zamora - María Tudor-Isabel de Valois";444546.143110729;4483486.83966409
9872;495;"79039";"Ana de Austria - Isabel Clara Eugenia-Príncipe Carlos";444488.279958846;4483157.07280824
9873;495;"79040";"Ana de Austria - Princesa Éboli-Príncipe Carlos";444327.936989469;4482938.90568361
10006;495;"44048";"C/. Alcalá - Hnos. Machado-Lago Constanza";445036.655350462;4476219.88195369
10009;495;"47045";"C/. Arturo Soria - Eladio López Vilches-Av. San Luis";443467.768753152;4480940.99241493
10005;495;"44047";"C/. Alcalá - Cjal. Juilo Gómez-Hnos. Machado";445016.260502554;4476223.42814653
9982;495;"68009";"Av. Entrevías - Hernandez Mas-La Mancha";443360.792204417;4470521.32563163
9857;495;"47041";"Acceso Cuesta Sagrado Corazón -O - M-30-Cuesta Sagrado Corazón";443508.711749204;4480070.97198346
9994;495;"57025";"C/. Jardines de Aranjuez - Jardines de Aranjuez-Paseo Alameda de Osuna";449104.52676994;4478522.95125809
10002;495;"57023";"C/. Playa de Riazor - Arroyomolino-Av. Logroño";450730.707235899;4480917.05513092
10010;495;"47046";"Av. San Luis - Golfo de Salonica-Arturo Soria";443471.418211439;4480993.16248473
9874;495;"79013";"Niceto Alcalá Zamora - Vicente Blasco Ibáñez-Américo Castro";444824.929933973;4483276.91658087
9867;495;"79034";"Av. Alcalde Conde Mayalde - Isabel Clara Eugenia-Príncipe Carlos";444873.270315827;4482867.0012529
9868;495;"79035";"C/. Príncipe Carlos - Alcalde Alvarez de Villaamil-Alcalde Redondo Aceña";444894.745752651;4482598.11626242
9869;495;"79036";"C/. Príncipe Carlos - Octavio Paz-Luis Jimenez de Asua";444651.918688954;4482831.17669564
9866;495;"79033";"Av. Alcalde Conde Mayalde - Princesa de Eboli-Príncipe Carlos";444662.653500663;4482588.24609652
9950;495;"67041";"Arroyo Media Legua - Santa Irene-Acceso O´Donnell";444874.327997587;4474237.63440202
9948;495;"67032";"Camino Vinateros - Corregidor Jose Pasamonte-Marroquina";445050.572058456;4473595.60904182
9947;495;"67033";"Camino Vinateros - Marroquina-Corregidor Jose Pasamonte";445087.553213385;4473590.41033306
6987;495;"67031";"Bulevar José Prat - Bulevar Indalecio Prieto-Ladera de los Almendros";447161.700556904;4472350.68831384
9953;495;"67038";"Corregidor Diego Valderrabano - Primavera de Praga-Dr. Garcia Tapia";444284.939601611;4473982.48956259
9945;495;"67034";"Camino Vinateros - Arroyo Media Legua-Arroyo Belincoso";444646.20074002;4473737.30958443
9946;495;"67035";"Camino Vinateros - Arroyo Belincoso-Arroyo Media Legua";444661.07334162;4473745.91425654
9927;495;"67036";"Camino Vinateros - M-30-Corregidor Diego Valderrabano";444076.870110993;4473761.34299901
9921;495;"67037";"Camino Vinateros - Corregidor Diego Valderrabano-Manuel Machado";444222.603942506;4473763.38105566
9951;495;"67042";"Arroyo Media Legua - Dr. Garcia Tapia-Acceso O´Donnell";444726.835840617;4474052.04720576
6908;495;"67043";"Av. Moratalaz - Arroyo Pilillas-Arroyo Media Legua";444593.550539911;4473234.65330063
9949;495;"67044";"Av. Moratalaz - Arroyo Media Legua-Arroyo Pilillas";444528.722963575;4473245.59606099
9955;495;"67039";"Salida M-30 - M-30-Corregidor Diego Valderrabano";444184.81015385;4474136.5131879
9954;495;"67040";"Doctor García Tapia - Arroyo Media Legua-Félix Rodriguez";444444.682310812;4474018.99272821
6891;494;"10NC76PM01";"10NC76PM01";442975.42320605;4472047.63304125
6894;494;"10XC18PM01";"10XC18PM01";443325.249362486;4472414.98464837
6892;494;"10XC82PM01";"10XC82PM01";442929.495959317;4471853.30218146
6875;494;"12NC63PM01";"12NC63PM01";441514.864920006;4471426.11645313
1026;494;"14RM32PM01";"14RM32PM01";440495.230118295;4472043.11767954
6893;494;"10NC18PM01";"10NC18PM01";443289.245847097;4472437.61106236
1024;494;"14RL30PM01";"14RL30PM01";440316.594335128;4471953.24318121
1023;494;"14RN01PM01";"14RN01PM01";440203.88451686;4471978.60949432
7120;494;"14RN27PM01";"14RN27PM01";440110.696711188;4471830.85812105
1022;494;"14RR28PM01";"14RR28PM01";440426.352430588;4471893.36337108
1027;494;"14VE04PM01";"14VE04PM01";440417.287833409;4472047.7592252
6858;494;"15NL09PM01";"15NL09PM01";439800.883593493;4472354.84492389
1040;494;"16RC01PM01";"16RC01PM01";438727.390225056;4473088.52229521
1039;494;"16RE18PM01";"16RE18PM01";438754.23734508;4472959.50366264
3839;494;"PM31263";"PM31263";441413.407945269;4470466.1321951
6777;494;"PM31264";"PM31264";441405.869690026;4470472.31601315
3545;494;"04FL92PM01";"04FL92PM01";437229.222499128;4473702.57262646
3542;494;"04FT14PM01";"04FT14PM01";437979.391132118;4474116.10899705
5428;495;"43017";"Av.Ilustración O-E  - Ginzo de Limia-Arzobispo Morcillo";440693.227551848;4481839.57731362
5481;495;"60035";"Juán Ramón Jiménez S-N - José Lázaro -Alberto Alcocer";441871.767177703;4479004.98885696
5503;495;"60060";"Pºde la Habana S-N - Hnos.Pinzón-Pl.Quito";441685.285257941;4478030.86286744
5504;495;"60061";"Padre Damián N-S - Rafael Salgado-Concha Espina";441887.290315074;4478474.22485674
5518;495;"61004";"Caidos División Azul O-E - Duque de Pastrana-Av.Pio XII";442809.797852495;4480081.7939825
3837;494;"PM30461";"PM30461";444416.877898805;4477660.19918353
4463;495;"22010";"(TACTICO) Cristóbal Bordiu O-E - Modesto Lafuente-Agustín de Bethancourt";441150.811998599;4477350.06678009
5728;495;"63041";"Alonso Cano S-N - Maudes-Raimundo Fdez.Villaverde";440985.278409102;4477660.43521361
3417;495;"90001";"Pº Imperial O-E - Jemenuño-Pº Pontones";439318.937121654;4473216.13260731
6081;495;"47020";"Av. San Luis - Arturo Soria-Condado de Treviño";443214.716698761;4481261.76995025
6366;495;"59012";"C/. Hermanos de Pablo    - Virgen del Portillo-José del Hierro";445230.103231024;4476847.96402558
6387;495;"59401";"C/. Emilio Gastesi Fernández - Prudencio Álvaro-José del Hierro";445122.158466622;4476671.39094206
6388;495;"64001";"Av. Canillejas a Vicálvaro - Alcalá-Néctar";447879.2423105;4477179.75027622
6122;495;"67015";"C/. Arroyo Media Legua - Av. Doctor García Tapia-Camino Vinateros";444528.321545409;4473809.11771773
5358;495;"88002";"Av. Ensanche de Vallecas Carriles centrales - P.P.- Entrepeñas";448469.932525701;4468997.77213274
5383;495;"89011";"Av. Suertes - M-45-Jose Gutierrez";448961.10157711;4469049.39515395
5739;495;"63052";"Raimundo Fdez.Villaverde O-E(Lateral) - Orens-PºCastellana";441145.320651532;4477737.16399804
6905;494;"05TL00PM02";"05TL00PM02";445057.719104065;4472622.77470361
6883;494;"90ET58PM01";"90ET58PM01";441756.538368957;4470723.76015013
6640;494;"PM10013";"PM10013";442972.371563023;4481561.88531519
6641;494;"PM10021";"PM10021";442975.710559461;4481531.42366198
6642;494;"PM10091";"PM10091";442944.806888297;4481020.82575089
3856;495;"02001";"Dr. Esquerdo N-S - O´Donnell-Ibiza";443337.37930329;4474735.53394919
6639;494;"PM10001";"PM10001";443217.592441279;4482790.34786273
3797;494;"PM10005";"PM10005";443206.70839277;4482789.33412832
3817;494;"PM104841";"PM104841";444131.483627183;4477297.3818616
3828;494;"PM40754";"PM40754";443658.643523103;4474841.10976931
3826;494;"PM40755";"PM40755";444554.795761442;4474543.30452774
3703;494;"PM41302";"PM41302";441138.677312528;4469595.61342412
3704;494;"PM41351";"PM41351";441169.162728139;4469176.39566056
6810;494;"PM43202";"PM43202";444177.154477218;4481801.88080255
6933;494;"PM43221";"PM43221";443112.009475762;4481924.63385085
7015;494;"PM43223";"PM43223";443133.253651413;4482012.1602351
1047;494;"03FL08PM01";"03FL08PM01";438955.735821648;4474781.95005402
1046;494;"03FL08PM02";"03FL08PM02";438952.618884673;4474735.6735301
6836;494;"03FL20PM01";"03FL20PM01";438913.098958216;4474617.18559301
1010;494;"03FL56PM01";"03FL56PM01";438597.137935133;4474425.27587892
6899;494;"04TL40PM02";"04TL40PM02";444712.635478917;4473033.53782532
6901;494;"04TL40PM03";"04TL40PM03";444708.020162943;4473029.98758226
1028;494;"14RC10PM01";"14RC10PM01";440244.63022687;4472215.01534991
1030;494;"14RE35PM01";"14RE35PM01";440172.461387047;4472098.25714178
1029;494;"14RH25PM01";"14RH25PM01";440113.17647312;4472192.38127472
6867;494;"14RL11PM01";"14RL11PM01";440218.763618912;4471983.90169035
6850;494;"15NL71PM01";"15NL71PM01";439322.329453007;4472648.24441039
6851;494;"15RV50PM01";"15RV50PM01";439324.392470996;4472661.38375321
1018;494;"18XC82PM01";"18XC82PM01";438626.072197928;4475035.9651977
4042;495;"09028";"Narvaez S-N - Duque de Sesto-Jorge Juan";442774.222693917;4475085.87377124
6869;494;"14RA02PM01";"14RA02PM01";440521.167721082;4471941.53106742
1025;494;"14RA15PM01";"14RA15PM01";440505.050283578;4472048.00431968
7040;495;"09035";"(MICRO) Alcala O-E - Pte. Ventas-Av.Daroca";444091.256201918;4476057.37054204
4057;495;"10009";"Ibiza, 25 E-O - Maiquez-Narvaez";442824.647241499;4474611.69128236
4066;495;"10022";" Menendez Pelayo S-N - Pl. Niño Jesús -Pio Baroja";442721.130198037;4473885.0614089
4046;495;"09032";"(TACTICO) Maiquez, 2 S-N - Duque de Sesto-Jorge Juan";443043.439276156;4475134.39373421
4047;495;"09033";"Jorge Juan O-E - Fernan Gomez-Maiquez";443036.177519462;4475160.09536247
5096;495;"11014";"Embajadore N-S - Jaime el Conquistador-Divino Vallés";440937.190569806;4472350.40383702
3729;495;"12005";"Palos de la Frontera E-O - Pº Delicias -Batalla del Salado";441215.386958369;4472931.72564173
3758;495;"13002";"Juan de Mena O-E - Pº del Prado-Alfonso XII";441586.984480239;4474516.71546428
3691;495;"13028";"(AFOROS) Pº del Prado N-S - Pl. Platerias-Gta. Carlos V";441294.483786084;4473931.81857817
4196;495;"13056";"Peñuelas N-S - Carvajales-Sta.Mª Cabeza";440602.758954849;4472517.27976935
4197;495;"13057";"Pº Delicias S-N - Tortosa-Mendez Alvaro";441279.784494354;4473292.59972491
4233;495;"14033";"Labrador O-E - Martin Vargas-Embajadores";440599.067240821;4472836.60880751
4282;495;"16003";"Alamo S-N - General  Mitre-Reyes";439962.75684853;4475228.85133977
4309;495;"16037";"Gran Via N-S - Peligros-Caballero de Gracia";440741.370293116;4474795.90305363
